Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Population density (people per sq. km of land area),EN.POP.DNST,Guinea,GIN,34.3025883118997,34.75484291063,35.3006104509197,36.1011761354387,36.8823294807097,37.6275598241901,38.422476802865,39.3223221552987,40.2851619729774,41.2808643985024,42.3086684030604,43.3697297737262,44.4472611102067,45.5472611102067,46.6910467198437,47.8881246947745,49.1332817841446,50.4055795214065,51.7042731564382,53.0455233599219,54.4163397362852,55.7973018069347
Population density (people per sq. km of land area),EN.POP.DNST,Guinea-Bissau,GNB,43.9097083926031,44.8532361308677,45.8501778093883,46.8992176386913,47.9929943100996,49.1317567567568,50.3308321479374,51.599786628734,52.9179943100996,54.2808321479374,55.702240398293,57.1862019914651,58.7274893314367,60.3119843527738,61.9175675675676,63.5297652916074,65.1455547652916,66.7522048364154,68.3559032716927,69.9749644381223,71.5951280227596,73.2162517780939
Population density (people per sq. km of land area),EN.POP.DNST,Guyana,GUY,3.88535433070866,3.88355092710185,3.87935991871984,3.87656083312167,3.87309118618237,3.8654508509017,3.85555499110998,3.84486156972314,3.83340614681229,3.82064516129032,3.80622809245618,3.79046482092964,3.79115062230124,3.8101143002286,3.83149098298197,3.85461518923038,3.8788315976632,3.90388112776226,4.02111252222504,4.10294640589281,4.10201168402337,4.14265684531369
Population density (people per sq. km of land area),EN.POP.DNST,Haiti,HTI,301.275435413643,306.818505079826,312.323693759071,317.848766328012,323.304172714078,328.783490566038,334.418069666183,340.105079825835,345.81908563135,351.581313497823,355.70732946299,359.757039187228,365.376306240929,370.912989840348,376.387336719884,381.830261248186,387.208164005806,392.516473149492,397.763497822932,402.944956458636,407.977068214804,412.720827285922
Population density (people per sq. km of land area),EN.POP.DNST,Honduras,HND,58.7878541424613,60.3985432120833,62.015005809277,63.6268924836893,65.2336580570203,66.8366699436947,68.431781213692,70.0223254982572,71.6112878720172,73.1959871302172,74.7687729019573,76.3301724908392,77.8896773616945,79.4465814639378,81.0002859951738,82.5570202877826,84.121726695862,85.6925283760837,87.2750916078291,88.8697202609706,90.4427562784878,91.9642237912235
Population density (people per sq. km of land area),EN.POP.DNST,"Hong Kong SAR, China",HKG,6347.61904761905,6394.57142857143,6422.95238095238,6410.28571428571,6460.47619047619,6488.7619047619,6530.57142857143,6586.95238095238,6626.47619047619,6640.7619047619,6689.71428571429,6734.85714285714,6809.61904761905,6837.04761904762,6885.2380952381,6944.09523809524,6987.2380952381,7041.14285714286,7097.71428571429,7150.38095238095,7124.7619047619,7060.09523809524
Population density (people per sq. km of land area),EN.POP.DNST,Hungary,HUN,113.936297701406,113.675251060031,113.352019638474,113.027806293238,112.777795135015,112.566287244727,112.391139381765,112.217163263029,112.020845887736,110.710814094775,110.460874848117,110.148315475533,109.580934496852,109.27959792334,108.113828621521,107.85698005698,107.539151873767,107.253626999781,107.117729563883,107.069263642341,106.839239535393,106.398104317335
Population density (people per sq. km of land area),EN.POP.DNST,Iceland,ISL,2.80503740648379,2.84257356608479,2.86805985037406,2.88799002493766,2.91345635910224,2.95994014962594,3.03024438902743,3.10789027431421,3.16622443890274,3.17704738154613,3.17247880299252,3.18218453865337,3.19916209476309,3.22956608478803,3.2656957605985,3.29990024937656,3.34602493765586,3.42543640897756,3.49817514628583,3.5759496181692,3.63446394922146,3.69453535654071
Population density (people per sq. km of land area),EN.POP.DNST,India,IND,355.82076254797,362.539418940599,369.165905979773,375.624499611528,382.078344471763,388.36277600826,394.485011048739,400.470881780175,406.274393496547,412.191872366045,418.231449722352,424.199245255096,430.068210238834,435.838110245225,441.370107863944,446.666542669658,452.020992940243,457.30592394028,462.351569862673,467.185182245332,471.755150192218,475.652042419085
Population density (people per sq. km of land area),EN.POP.DNST,Indonesia,IDN,115.08687262286,116.695437968937,118.288280970792,119.864570212072,121.397785588322,122.966345480392,124.606809305259,126.263615441442,127.912368929422,129.543311146252,131.186593584406,132.872174396105,134.591727167608,136.271572751061,137.882705314833,139.438934572699,140.945267664402,142.393583234045,143.781152680745,145.132688936836,146.371283592869,146.235107708626
Population density (people per sq. km of land area),EN.POP.DNST,"Iran, Islamic Rep.",IRN,40.778665365063,41.4131026056632,41.7565000368378,42.2218988678504,43.1348485964783,44.1000853409956,45.0605043100273,45.8033399641445,46.3630025295317,46.9423518504875,47.5336096171321,48.1247071391734,48.7306785530097,49.3717220462192,50.0393213241976,50.7253137356025,51.4576905130283,52.4047790446841,53.0773485362096,53.6527876733436,54.0668369799692,54.518020338983
Population density (people per sq. km of land area),EN.POP.DNST,Iraq,IRQ,55.8430070649564,57.6121819054805,59.4612319089101,61.281429910602,63.0538857260443,64.9506093239134,65.4286187895832,64.9143905617669,66.2391933603128,69.2075105912691,71.4803969423467,74.0500644685946,77.4885844538589,81.2709362215752,84.1918950171378,86.5194942505436,88.6135586739395,90.6123378358457,92.7505804739616,94.8848519330704,97.0142561640806,99.2131606346515
Population density (people per sq. km of land area),EN.POP.DNST,Ireland,IRL,55.2355058789374,56.1219770648861,57.075729423719,58.0130788213093,59.0834954274931,60.3848744375091,62.0349978226158,63.8545797648425,65.1697488750181,65.8350268544056,66.1947307301495,66.4840179997097,66.7663376397155,67.1188271156917,67.6112643344462,68.2531136594571,69.027943097692,69.7835389751778,70.6534475250399,71.6263608651473,72.3672811728843,73.0608796632312
Population density (people per sq. km of land area),EN.POP.DNST,Isle of Man,IMN,132.735087719298,134.168421052632,135.570175438596,136.928070175439,138.231578947368,139.501754385965,140.866666666667,142.363157894737,143.910526315789,145.50701754386,147.145614035088,148.038596491228,147.956140350877,147.615789473684,147.178947368421,146.654385964912,146.431578947368,146.682456140351,147.026315789474,147.29298245614,147.480701754386,147.554385964912
Population density (people per sq. km of land area),EN.POP.DNST,Israel,ISR,290.619223659889,297.550831792976,303.604436229205,309.135859519408,314.648798521257,320.244916820702,325.956561922366,331.797597042514,337.744916820702,345.914972273567,352.292051756007,358.863216266174,365.549907578558,372.435304990758,379.653419593346,387.250462107209,394.916820702403,402.647874306839,410.480591497227,418.391866913124,425.836414048059,433.059149722736
Population density (people per sq. km of land area),EN.POP.DNST,Italy,ITA,192.555434569421,192.663618717833,192.950740232248,193.810329435476,195.068703967969,196.029609289932,196.61968158854,197.614991309288,198.928475777599,199.836888522173,200.452515572268,200.797546987333,201.339509262203,203.687120838096,205.564558126323,205.366538391305,205.017949533001,204.710937447163,204.322225904409,201.980545589195,200.999100491348,199.965416259464
Population density (people per sq. km of land area),EN.POP.DNST,Jamaica,JAM,240.79649122807,242.327146814404,243.820129270545,245.302216066482,246.742843951985,248.113204062789,249.396860572484,250.581717451524,251.674515235457,252.723453370268,253.792059095106,254.893259464451,255.995383194829,257.034810710988,257.963896583564,258.775069252078,259.456602031394,259.996675900277,260.39676823638,260.689843028624,261.379409048938,262.020498614958
Population density (people per sq. km of land area),EN.POP.DNST,Japan,JPN,347.991769547325,348.831275720165,349.643347050754,350.39231824417,350.510288065844,350.543209876543,350.765432098765,351.168724279835,351.338820301783,351.294924554184,351.358024691358,350.707818930041,350.148148148148,349.643347050754,349.179698216735,348.809327846365,348.631001371742,348.345679012346,347.903978052126,347.415637860082,346.395061728395,344.80546776406
Population density (people per sq. km of land area),EN.POP.DNST,Jordan,JOR,61.0487873980054,62.3174750679964,63.6453535811423,65.0705802357208,66.6598028105168,68.3316749773345,72.839653218495,77.3711128739801,79.2142565729828,80.4432642487047,82.1924194638432,84.2579860328903,85.4598670871818,90.0181234512278,99.0280468574003,107.509900878576,112.70969813021,115.276255913494,117.84530299617,120.187073450909,122.364439038674,124.629547041467
Population density (people per sq. km of land area),EN.POP.DNST,Kazakhstan,KAZ,5.74178723561877,5.76936326258473,5.79941363855243,5.83301107530466,5.87108160165944,5.91477460458569,5.9650020372634,6.02185946586658,6.08457421194948,6.15618253880061,6.23654850538949,6.32144386413305,6.4103811534615,6.50313071822795,6.5993573360003,6.69858465755454,6.80208912101345,6.90889024706449,7.01290032225803,7.11544060451161,7.21640071119013,7.31325813979331
Population density (people per sq. km of land area),EN.POP.DNST,Kenya,KEN,53.8406894612925,55.55604947816,57.3317777699687,59.1281986857364,60.992822504129,62.8957444565485,64.8417050286397,66.8312699862951,68.8870067118811,70.9999139051903,73.0902185753945,75.1281951716625,77.1133692940226,79.043453280388,80.9140808939804,82.7362792985909,84.5832079980321,86.4422918789753,88.215741293882,89.9652581087255,91.7477843764276,93.508040201005
Population density (people per sq. km of land area),EN.POP.DNST,Kiribati,KIR,109.398765432099,111.524691358025,113.906172839506,116.265432098765,118.623456790123,121.030864197531,123.477777777778,126.00987654321,128.669135802469,131.440740740741,134.202469135802,136.601234567901,138.622222222222,140.540740740741,142.377777777778,144.216049382716,146.269135802469,148.487654320988,150.720987654321,152.988888888889,155.677777777778,158.49012345679
Population density (people per sq. km of land area),EN.POP.DNST,"Korea, Dem. People's Rep.",PRK,196.544390000831,197.785549372976,198.853691553858,200.069595548542,201.436284361764,202.611352877668,203.67500207624,204.687177144755,205.669113860975,206.613503861805,207.518129723445,208.436790964206,209.382343659165,210.360028236857,211.371663483099,212.402209118844,213.423519641226,214.414990449298,215.357088281704,216.241441740719,217.060975002076,217.860094676522
Population density (people per sq. km of land area),EN.POP.DNST,"Korea, Rep.",KOR,487.332687124197,489.664709530701,492.248538072115,494.755475206612,496.617630654823,497.517408363449,499.982369942197,502.307449442839,505.770780492834,508.013960436843,509.815967078189,513.804280275749,515.875583187751,517.612269825303,520.852499230217,523.525547744882,525.370072521002,526.734806686494,528.969011484824,530.377274590164,531.109006147541,530.425604508197
Population density (people per sq. km of land area),EN.POP.DNST,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Kuwait,KWT,109.691863075196,112.689169472503,115.59898989899,118.399607182941,121.061728395062,125.521212121212,132.701066217733,140.734399551066,148.789057239057,156.873400673401,165.172390572391,175.803254769921,187.267620650954,196.848709315376,205.716947250281,215.183726150393,224.696745230079,233.1544332211,242.621492704826,249.288215488215,246.928563411897,244.717452300786
Population density (people per sq. km of land area),EN.POP.DNST,Kyrgyz Republic,KGZ,25.5389025026069,25.7824426485923,26.020354535975,26.2946193952033,26.614767987487,26.9167857142857,27.2073670490094,27.4681152241919,27.7305995828989,28.1003284671533,28.5039572471324,28.9185948905109,29.4685922836288,30.1206986444213,30.791697080292,31.4913216892596,32.1967544316997,32.8816240875912,33.5979066736184,34.3598070907195,35.0708837330553,35.7206673618352
Population density (people per sq. km of land area),EN.POP.DNST,Lao PDR,LAO,23.5321143847487,23.9232322357019,24.3106109185442,24.6878032928943,25.0503726169844,25.4312088388215,25.8370883882149,26.2401906412478,26.6419800693241,27.0435095320624,27.4445147313691,27.8448440207972,28.2451386481802,28.6455155979203,29.0432062391681,29.4698656845754,29.934150779896,30.4079159445407,30.8840771230503,31.3589081455806,31.8307322357019,32.2928682842288
Population density (people per sq. km of land area),EN.POP.DNST,Latvia,LVA,38.0469892490398,37.5587767367863,37.1249296928986,36.7678821090523,36.3688109663008,35.9779356228004,35.6494287045816,35.3596509553731,34.9899882687579,34.4170376203256,33.7081170552975,33.0999244700853,32.691902228936,32.3436289713468,32.0404647500281,31.7792437366417,31.4901409356067,31.2123033409935,30.9700612274415,30.755491989008,30.5391129680219,30.2826610959344
Population density (people per sq. km of land area),EN.POP.DNST,Lebanon,LBN,423.200391006843,430.295014662757,436.315151515152,442.3761485826,449.587390029325,456.608211143695,464.431671554252,473.520821114369,481.461779081134,488.004594330401,492.794525904203,498.144672531769,511.802737047898,561.430694037146,620.429130009775,632.694916911046,618.089931573803,602.163049853372,584.957869012708,566.431476050831,557.419159335288,558.956207233627
Population density (people per sq. km of land area),EN.POP.DNST,Lesotho,LSO,66.0050395256917,65.9042490118577,65.7008893280632,65.3840250329381,64.9251976284585,64.3305665349144,64.0666337285902,64.3368906455863,64.7740777338603,65.2464756258235,65.7526679841897,66.337582345191,67.0077075098814,67.7372859025033,68.5141304347826,69.321837944664,70.1720026350461,71.0510540184453,71.9236824769433,72.7735507246377,73.6405467720685,74.4908432147563
Population density (people per sq. km of land area),EN.POP.DNST,Liberia,LBR,30.3998857973422,31.3054194352159,32.1302117940199,32.3871677740864,32.7750415282392,34.2713351328904,36.2415593853821,38.0922965116279,39.6698816445183,40.9367524916943,42.1396387043189,43.8245224252492,45.4011939368771,46.4102886212625,47.3867628737542,48.3744912790698,49.3730066445183,50.3418293189369,51.3364410299003,52.3642130398671,53.462032807309,54.60260589701
Population density (people per sq. km of land area),EN.POP.DNST,Libya,LBY,3.01500448980984,3.07105209316071,3.13059663321095,3.19367448310354,3.26033679257079,3.32973277106516,3.39873546495107,3.46930447730657,3.54378417086284,3.61838094047308,3.69291917205633,3.60503483865101,3.51189970105823,3.58311149504984,3.65280243700058,3.71223103765757,3.76923855098492,3.8298475737977,3.89252588744786,3.95048308080521,4.00411414346932,4.05513656978528
Population density (people per sq. km of land area),EN.POP.DNST,Liechtenstein,LIE,204.03125,207.4625,210.5875,212.99375,215.29375,217.20625,218.98125,220.3875,221.70625,223.3875,225.1375,226.95,229.10625,231.15,232.8,234.3375,235.725,237.2625,239.0375,241.01875,243.13125,244.8875
